2020-10-22 04:59:08.645 89328 INFO tripleoclient.v1.undercloud_preflight.UndercloudSetup [  ] Checking Hostname...
2020-10-22 05:12:54.347 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:25 puppet-user: Notice: /Stage[main]/Ironic::Inspector/Ironic_inspector_config[swift/auth_type]/ensure: created",
2020-10-22 05:12:54.347 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:25 puppet-user: Notice: /Stage[main]/Ironic::Inspector/Ironic_inspector_config[swift/username]/ensure: created",
2020-10-22 05:12:54.347 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:25 puppet-user: Notice: /Stage[main]/Ironic::Inspector/Ironic_inspector_config[swift/password]/ensure: created",
2020-10-22 05:12:54.347 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:25 puppet-user: Notice: /Stage[main]/Ironic::Inspector/Ironic_inspector_config[swift/project_name]/ensure: created",
2020-10-22 05:12:54.347 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:25 puppet-user: Notice: /Stage[main]/Ironic::Inspector/Ironic_inspector_config[swift/project_domain_name]/ensure: created",
2020-10-22 05:12:54.347 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:25 puppet-user: Notice: /Stage[main]/Ironic::Inspector/Ironic_inspector_config[swift/user_domain_name]/ensure: created",
2020-10-22 05:12:54.347 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:25 puppet-user: Notice: /Stage[main]/Ironic::Inspector/Ironic_inspector_config[swift/auth_url]/ensure: created",
2020-10-22 05:12:54.347 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:25 puppet-user: Notice: /Stage[main]/Ironic::Inspector/Ironic_inspector_config[processing/processing_hooks]/ensure: created",
2020-10-22 05:12:54.347 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:25 puppet-user: Notice: /Stage[main]/Ironic::Inspector::Pxe_filter/Ironic_inspector_config[pxe_filter/driver]/ensure: created",
2020-10-22 05:12:54.347 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:25 puppet-user: Notice: /Stage[main]/Ironic::Inspector::Pxe_filter::Dnsmasq/Ironic_inspector_config[dnsmasq_pxe_filter/dhcp_hostsdir]/ensure: created",
2020-10-22 05:12:54.347 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:25 puppet-user: Notice: /Stage[main]/Ironic::Inspector::Pxe_filter::Dnsmasq/Ironic_inspector_config[dnsmasq_pxe_filter/purge_dhcp_hostsdir]/ensure: created",
2020-10-22 05:12:54.347 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:25 puppet-user: Notice: /Stage[main]/Tripleo::Profile::Base::Database::Mysql::Client/File[/etc/my.cnf.d]/ensure: created",
2020-10-22 05:12:54.347 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:25 puppet-user: Notice: /Stage[main]/Tripleo::Profile::Base::Database::Mysql::Client/File[/etc/my.cnf.d/tripleo.cnf]/ensure: created",
2020-10-22 05:12:54.347 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:25 puppet-user: Notice: /Stage[main]/Tripleo::Profile::Base::Database::Mysql::Client/Augeas[tripleo-mysql-client-conf]/returns: executed successfully",
2020-10-22 05:12:54.347 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:25 puppet-user: Notice: /Stage[main]/Ironic::Inspector::Authtoken/Keystone::Resource::Authtoken[ironic_inspector_config]/Ironic_inspector_config[keystone_authtoken/www_authenticate_uri]/ensure: created",
2020-10-22 05:12:54.347 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:25 puppet-user: Notice: /Stage[main]/Ironic::Inspector::Authtoken/Keystone::Resource::Authtoken[ironic_inspector_config]/Ironic_inspector_config[keystone_authtoken/auth_type]/ensure: created",
2020-10-22 05:12:54.348 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:25 puppet-user: Notice: /Stage[main]/Ironic::Inspector::Authtoken/Keystone::Resource::Authtoken[ironic_inspector_config]/Ironic_inspector_config[keystone_authtoken/memcached_servers]/ensure: created",
2020-10-22 05:12:54.348 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:25 puppet-user: Notice: /Stage[main]/Ironic::Inspector::Authtoken/Keystone::Resource::Authtoken[ironic_inspector_config]/Ironic_inspector_config[keystone_authtoken/auth_url]/ensure: created",
2020-10-22 05:12:54.348 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:25 puppet-user: Notice: /Stage[main]/Ironic::Inspector::Authtoken/Keystone::Resource::Authtoken[ironic_inspector_config]/Ironic_inspector_config[keystone_authtoken/username]/ensure: created",
2020-10-22 05:12:54.348 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:25 puppet-user: Notice: /Stage[main]/Ironic::Inspector::Authtoken/Keystone::Resource::Authtoken[ironic_inspector_config]/Ironic_inspector_config[keystone_authtoken/password]/ensure: created",
2020-10-22 05:12:54.348 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:25 puppet-user: Notice: /Stage[main]/Ironic::Inspector::Authtoken/Keystone::Resource::Authtoken[ironic_inspector_config]/Ironic_inspector_config[keystone_authtoken/user_domain_name]/ensure: created",
2020-10-22 05:12:54.348 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:25 puppet-user: Notice: /Stage[main]/Ironic::Inspector::Authtoken/Keystone::Resource::Authtoken[ironic_inspector_config]/Ironic_inspector_config[keystone_authtoken/project_name]/ensure: created",
2020-10-22 05:12:54.348 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:25 puppet-user: Notice: /Stage[main]/Ironic::Inspector::Authtoken/Keystone::Resource::Authtoken[ironic_inspector_config]/Ironic_inspector_config[keystone_authtoken/project_domain_name]/ensure: created",
2020-10-22 05:12:54.348 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:25 puppet-user: Notice: /Stage[main]/Ironic::Inspector::Cors/Oslo::Cors[ironic_inspector_config]/Ironic_inspector_config[cors/allowed_origin]/ensure: created",
2020-10-22 05:12:54.348 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:25 puppet-user: Notice: /Stage[main]/Ironic::Inspector::Cors/Oslo::Cors[ironic_inspector_config]/Ironic_inspector_config[cors/expose_headers]/ensure: created",
2020-10-22 05:12:54.348 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:25 puppet-user: Notice: /Stage[main]/Ironic::Inspector::Cors/Oslo::Cors[ironic_inspector_config]/Ironic_inspector_config[cors/max_age]/ensure: created",
2020-10-22 05:12:54.348 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:25 puppet-user: Notice: /Stage[main]/Ironic::Inspector::Cors/Oslo::Cors[ironic_inspector_config]/Ironic_inspector_config[cors/allow_methods]/ensure: created",
2020-10-22 05:12:54.348 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:25 puppet-user: Notice: /Stage[main]/Ironic::Inspector::Cors/Oslo::Cors[ironic_inspector_config]/Ironic_inspector_config[cors/allow_headers]/ensure: created",
2020-10-22 05:12:54.348 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:25 puppet-user: Notice: /Stage[main]/Ironic::Inspector::Db/Oslo::Db[ironic_inspector_config]/Ironic_inspector_config[database/connection]/ensure: created",
2020-10-22 05:12:54.348 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:25 puppet-user: Notice: /Stage[main]/Ironic::Inspector::Logging/Oslo::Log[ironic_inspector_config]/Ironic_inspector_config[DEFAULT/debug]/ensure: created",
2020-10-22 05:12:54.348 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:26 puppet-user: Notice: /Stage[main]/Ironic::Inspector::Logging/Oslo::Log[ironic_inspector_config]/Ironic_inspector_config[DEFAULT/log_dir]/ensure: created",
2020-10-22 05:12:54.348 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:26 puppet-user: Notice: Applied catalog in 0.81 seconds",
2020-10-22 05:12:54.348 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:26 puppet-user: Changes:",
2020-10-22 05:12:54.348 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:26 puppet-user:             Total: 50",
2020-10-22 05:12:54.348 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:26 puppet-user: Events:",
2020-10-22 05:12:54.348 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:26 puppet-user:           Success: 50",
2020-10-22 05:12:54.348 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:26 puppet-user: Resources:",
2020-10-22 05:12:54.348 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:26 puppet-user:           Skipped: 32",
2020-10-22 05:12:54.348 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:26 puppet-user:           Changed: 50",
2020-10-22 05:12:54.348 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:26 puppet-user:       Out of sync: 50",
2020-10-22 05:12:54.348 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:26 puppet-user:             Total: 167",
2020-10-22 05:12:54.348 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:26 puppet-user: Time:",
2020-10-22 05:12:54.348 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:26 puppet-user:            Anchor: 0.00",
2020-10-22 05:12:54.348 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:26 puppet-user:           Package: 0.02",
2020-10-22 05:12:54.348 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:26 puppet-user:            Augeas: 0.03",
2020-10-22 05:12:54.349 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:26 puppet-user:              File: 0.05",
2020-10-22 05:12:54.349 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:26 puppet-user:    Ironic inspector config: 0.65",
2020-10-22 05:12:54.349 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:26 puppet-user:    Transaction evaluation: 0.81",
2020-10-22 05:12:54.349 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:26 puppet-user:    Catalog application: 0.81",
2020-10-22 05:12:54.349 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:26 puppet-user:    Config retrieval: 1.02",
2020-10-22 05:12:54.349 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:26 puppet-user:          Last run: 1603357946",
2020-10-22 05:12:54.349 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:26 puppet-user:             Total: 0.82",
2020-10-22 05:12:54.349 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:26 puppet-user: Version:",
2020-10-22 05:12:54.349 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:26 puppet-user:            Config: 1603357944",
2020-10-22 05:12:54.349 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:26 puppet-user:            Puppet: 5.5.10",
2020-10-22 05:12:54.349 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "+ '[' -f /root/.my.cnf -a -f /var/lib/config-data/ironic_inspector/root/.my.cnf ']'",
2020-10-22 05:12:54.349 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "+ echo 'Evaluating config files to be removed for the ironic_inspector configuration'",
2020-10-22 05:12:54.349 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "+ TMPFILE=/tmp/tmp.eZlttoS1nD",
2020-10-22 05:12:54.349 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "+ TMPFILE2=/tmp/tmp.LMcuXKxP1i",
2020-10-22 05:12:54.349 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "+ rsync -av -R --dry-run --delete-after --exclude=/etc/puppet/ --exclude=/etc/puppetlabs/ --exclude=/opt/puppetlabs/ --exclude=/etc/pki/ca-trust/extracted --exclude=/etc/pki/ca-trust/source/anchors --exclude=/etc/pki/tls/certs/ca-bundle.crt --exclude=/etc/pki/tls/certs/ca-bundle.trust.crt --exclude=/etc/pki/tls/cert.pem --exclude=/etc/hosts --exclude=/etc/localtime /etc /root /opt /var/spool/cron /var/lib/config-data/ironic_inspector",
2020-10-22 05:12:54.349 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "+ echo 'Rsyncing config files from  /etc /root /opt /var/spool/cron into /var/lib/config-data/ironic_inspector'",
2020-10-22 05:12:54.349 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "+ rsync -a -v -R --delay-updates --delete-after --exclude=/etc/puppet/ --exclude=/etc/puppetlabs/ --exclude=/opt/puppetlabs/ --exclude=/etc/pki/ca-trust/extracted --exclude=/etc/pki/ca-trust/source/anchors --exclude=/etc/pki/tls/certs/ca-bundle.crt --exclude=/etc/pki/tls/certs/ca-bundle.trust.crt --exclude=/etc/pki/tls/cert.pem --exclude=/etc/hosts --exclude=/etc/localtime /etc /root /opt /var/spool/cron /var/lib/config-data/ironic_inspector",
2020-10-22 05:12:54.349 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "++ stat -c %y /var/lib/config-data/ironic_inspector.origin_of_time",
2020-10-22 05:12:54.349 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "+ echo 'Gathering files modified after 2020-10-22 05:12:18.455976037 -0400'",
2020-10-22 05:12:54.349 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "+ puppet_generated_path=/var/lib/config-data/puppet-generated/ironic_inspector",
2020-10-22 05:12:54.349 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "+ mkdir -p /var/lib/config-data/puppet-generated/ironic_inspector",
2020-10-22 05:12:54.349 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "+ echo 'Ensuring the removed config files are also purged in /var/lib/config-data/puppet-generated/ironic_inspector:'",
2020-10-22 05:12:54.349 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "+ cat /tmp/tmp.eZlttoS1nD",
2020-10-22 05:12:54.349 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "+ xargs -n1 -r '-I{}' bash -c 'rm -rf /var/lib/config-data/puppet-generated/ironic_inspector/{}'",
2020-10-22 05:12:54.349 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "+ find /etc /root /opt /var/spool/cron -newer /var/lib/config-data/ironic_inspector.origin_of_time -not -path '/etc/puppet*' -print0",
2020-10-22 05:12:54.349 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "+ cat /tmp/tmp.LMcuXKxP1i",
2020-10-22 05:12:54.349 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "+ echo 'Rsyncing the modified files into /var/lib/config-data/puppet-generated/ironic_inspector'",
2020-10-22 05:12:54.349 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "+ rsync -a -v -R -0 --delay-updates --delete-after --exclude=/etc/puppet/ --exclude=/etc/puppetlabs/ --exclude=/opt/puppetlabs/ --exclude=/etc/pki/ca-trust/extracted --exclude=/etc/pki/ca-trust/source/anchors --exclude=/etc/pki/tls/certs/ca-bundle.crt --exclude=/etc/pki/tls/certs/ca-bundle.trust.crt --exclude=/etc/pki/tls/cert.pem --exclude=/etc/hosts --exclude=/etc/localtime --files-from=/tmp/tmp.LMcuXKxP1i / /var/lib/config-data/puppet-generated/ironic_inspector",
2020-10-22 05:12:54.349 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "+ tar -c --mtime=1970-01-01 '--exclude=*/etc/swift/backups/*' '--exclude=*/etc/libvirt/passwd.db' -f - /var/lib/config-data/ironic_inspector",
2020-10-22 05:12:54.350 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "+ tar -c --mtime=1970-01-01 '--exclude=*/etc/swift/backups/*' '--exclude=*/etc/libvirt/passwd.db' -f - /var/lib/config-data/puppet-generated/ironic_inspector --mtime=1970-01-01",
2020-10-22 05:12:54.350 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "+ rm -rf /tmp/tmp.eZlttoS1nD /tmp/tmp.LMcuXKxP1i",
2020-10-22 05:12:54.350 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "2020-10-22 05:12:26,843 INFO: 106547 -- Removing container: container-puppet-ironic_inspector",
2020-10-22 05:12:54.350 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "2020-10-22 05:12:26,888 INFO: 106546 -- Image already exists: director.ctlplane.overcloud.example.com:8787/gls-dle-dev-osp16-osp16_containers-openstack-memcached:16.1-57",
2020-10-22 05:12:54.350 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "2020-10-22 05:12:26,981 INFO: 106547 -- Finished processing puppet configs for ironic_inspector",
2020-10-22 05:12:54.350 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "2020-10-22 05:12:26,982 INFO: 106547 -- Starting configuration of mistral using image director.ctlplane.overcloud.example.com:8787/gls-dle-dev-osp16-osp16_containers-openstack-mistral-api:16.1-51",
2020-10-22 05:12:54.350 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "2020-10-22 05:12:27,059 ERROR: 106547 -- Error executing ['podman', 'container', 'exists', 'container-puppet-mistral']: returned 1",
2020-10-22 05:12:54.350 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "2020-10-22 05:12:27,059 INFO: 106547 -- Removing container: container-puppet-mistral",
2020-10-22 05:12:54.350 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "2020-10-22 05:12:27,265 INFO: 106547 -- Image already exists: director.ctlplane.overcloud.example.com:8787/gls-dle-dev-osp16-osp16_containers-openstack-mistral-api:16.1-51",
2020-10-22 05:12:54.350 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "2020-10-22 05:12:28,485 WARNING: 106550 -- + mkdir -p /etc/puppet",
2020-10-22 05:12:54.350 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "+ '[' -n file,file_line,concat,augeas,cron,file ']'",
2020-10-22 05:12:54.350 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "+ TAGS='--tags \"file,file_line,concat,augeas,cron,file\"'",
2020-10-22 05:12:54.350 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "+ conf_data_path=/var/lib/config-data/keepalived",
2020-10-22 05:12:54.350 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "+ origin_of_time=/var/lib/config-data/keepalived.origin_of_time",
2020-10-22 05:12:54.350 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "+ touch /var/lib/config-data/keepalived.origin_of_time",
2020-10-22 05:12:54.350 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "+ /usr/bin/puppet apply --summarize --detailed-exitcodes --color=false --modulepath=/etc/puppet/modules:/usr/share/openstack-puppet/modules --tags '\"file,file_line,concat,augeas,cron,file\"' /etc/config.pp",
2020-10-22 05:12:54.350 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:23 puppet-user: Warning: /etc/puppet/hiera.yaml: Use of 'hiera.yaml' version 3 is deprecated. It should be converted to version 5",
2020-10-22 05:12:54.350 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:27 puppet-user:    (file: /etc/puppet/hiera.yaml)",
2020-10-22 05:12:54.350 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:27 puppet-user: Warning: Undefined variable '::deploy_config_name'; \\n   (file & line not available)",
2020-10-22 05:12:54.350 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:27 puppet-user: Warning: ModuleLoader: module 'tripleo' has unresolved dependencies - it will only see those that are resolved. Use 'puppet module list --tree' to see information about modules\\n   (file & line not available)",
2020-10-22 05:12:54.350 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:27 puppet-user: Warning: The function 'hiera' is deprecated in favor of using 'lookup'. See https://puppet.com/docs/puppet/5.5/deprecated_language.html\\n   (file & line not available)",
2020-10-22 05:12:54.350 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:27 puppet-user: Warning: ModuleLoader: module 'concat' has unresolved dependencies - it will only see those that are resolved. Use 'puppet module list --tree' to see information about modules\\n   (file & line not available)",
2020-10-22 05:12:54.350 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:27 puppet-user: Warning: notify is a metaparam; this value will inherit to all contained resources in the keepalived::instance definition",
2020-10-22 05:12:54.350 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:27 puppet-user: Warning: This method is deprecated, please use the stdlib validate_legacy function,",
2020-10-22 05:12:54.350 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:27 puppet-user:                     with Stdlib::Compat::Array. There is further documentation for validate_legacy function in the README. at [\"/etc/puppet/modules/keepalived/manifests/instance.pp\", 20]:",
2020-10-22 05:12:54.350 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:27 puppet-user:    (location: /etc/puppet/modules/stdlib/lib/puppet/functions/deprecation.rb:34:in `deprecation')",
2020-10-22 05:12:54.350 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:27 puppet-user: Notice: Compiled catalog for director.lab.example.com in environment production in 0.17 seconds",
2020-10-22 05:12:54.350 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:28 puppet-user: Notice: /Stage[main]/Keepalived::Config/Concat[/etc/keepalived/keepalived.conf]/File[/etc/keepalived/keepalived.conf]/content: content changed '{md5}c8b4007149d1c17aef4b58581603c699' to '{md5}5b06c805412454ac69a9083a76bc817c'",
2020-10-22 05:12:54.350 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:28 puppet-user: Notice: Applied catalog in 0.06 seconds",
2020-10-22 05:12:54.351 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:28 puppet-user: Changes:",
2020-10-22 05:12:54.351 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:28 puppet-user:             Total: 1",
2020-10-22 05:12:54.351 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:28 puppet-user: Events:",
2020-10-22 05:12:54.351 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:28 puppet-user:           Success: 1",
2020-10-22 05:12:54.351 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:28 puppet-user: Resources:",
2020-10-22 05:12:54.351 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:28 puppet-user:           Changed: 1",
2020-10-22 05:12:54.351 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:28 puppet-user:       Out of sync: 1",
2020-10-22 05:12:54.351 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:28 puppet-user:           Skipped: 9",
2020-10-22 05:12:54.351 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:28 puppet-user:             Total: 16",
2020-10-22 05:12:54.351 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:28 puppet-user: Time:",
2020-10-22 05:12:54.351 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:28 puppet-user:       Concat file: 0.00",
2020-10-22 05:12:54.351 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:28 puppet-user:    Concat fragment: 0.00",
2020-10-22 05:12:54.351 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:28 puppet-user:              File: 0.03",
2020-10-22 05:12:54.351 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:28 puppet-user:    Transaction evaluation: 0.05",
2020-10-22 05:12:54.351 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:28 puppet-user:    Catalog application: 0.06",
2020-10-22 05:12:54.351 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:28 puppet-user:    Config retrieval: 0.25",
2020-10-22 05:12:54.351 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:28 puppet-user:          Last run: 1603357948",
2020-10-22 05:12:54.351 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:28 puppet-user:             Total: 0.06",
2020-10-22 05:12:54.351 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:28 puppet-user: Version:",
2020-10-22 05:12:54.351 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:28 puppet-user:            Config: 1603357947",
2020-10-22 05:12:54.351 89618 WARNING tripleoclient.v1.tripleo_deploy.Deploy [  ]         "<13>Oct 22 05:12:28 puppet-user:            Puppet: 5.5.10",
